415
398
380
386
381
386
372
377
328
340
338
324
130
215
274
239
211
108
104
42
12
1
2
1
3
3
83
5
6
11
7
1
1
9
127
20
16
16
5
1
2
9
18
70
119
5
6
3
1
8
3
2
5
3
4
3
1
1
14
36
100
42
26
75
129
65
18
4
2
4
16
70
123
40
55
95
118
56
21
20
18
14
26
84
31
16
16
8
11
12
30
75
110
109
87
49
23
17
18
46
112
47
65
60
70
56
52
36
48
29
38
38
75
120
110
100
111
139
136
142
127
122
135
23
22
41
61
27
15
20
20
41
48
35
34
52
52
39
53
52
46
53
70
77
93
114
141
283
446
435
440
455
218
83
30
36
73
156
90
21
14
7
4
3
7
4
5
16
26
38
45
71
76
86
79
81
102
83
80
101
102
102
98
101
106
138
135
97
69
36
31
60
87
83
113
136
137
146
138
145
162
145
93
50
25
16
7
6
11
17
26
112
438
392
426
415
414
428
431
341
184
79
113
402
257
52
16
19
38
24
31
57
82
126
17
9
94
412
264
35
6
161
16
9
79
136
8
8
128
164
8
136
1
67
28
22
87
6
165
7
136
83
83
82
39
22
15
36
58
138
5
3
9
238
6
26
35
15
32
1
43
60
5
168
27
15
30
25
28
27
72
157
142
159
161
138
80
57
68
75
52
71
78
89
78
113
165
62
60
26
21
24
14
14
26
46
87
26
25
22
18
30
52
68
77
87
93
88
95
136
128
165
199
207
153
147
195
188
142
116
93
80
104
103
120
128
124
138
149
153
129
124
110
89
103
47
50
59
86
71
43
15
14
34
61
178
316
344
349
206
73
28
30
66
101
105
81
107
133
165
166
144
154
159
160
163
144
67
22
17
14
22
31
28
46
64
57
61
59
62
68
60
69
57
67
69
71
58
57
24
20
9
6
6
8
13
16
18
37
84
89
93
162
171
283
146
154
70
63
17
5
5
32
63
19
8
7
18
59
141
209
183
172
220
293
332
248
200
238
196
122
225
267
293
275
313
308
314
314
330
325
310
